VEC,Pauling_EN,Melting_point_K,DFT_LDA_Etot,outer_shell_electrons,no_of_valence_electrons,Atomic_radius_calculated,Atomic_weight,Pauling_EN_div,entropy,Atomic_radius_calculated_dif,Enthalpy,E_per_el,Phase
6.716749999999999,1.7494140999999996,1688.3368,-1019.57594419037,1.93436,6.716749999999999,1.4885327,49.0718536,0.1182182123075374,13.032137477085032,11.842241458350715,-12.306520398399996,-203.915188838074,BCC
6.666893331066689,1.7462729372706274,1684.1451300486997,-1010.34505998645,1.9311506884931149,6.666893331066689,1.485961340386596,48.81773984260157,0.1193365386309106,13.01269165630567,12.048056751245714,-12.458233058493008,-202.06901199729003,BCC
6.62176,1.7427033,1681.56785,-1001.86583837758,1.92045,6.62176,1.4834241,48.57229091000001,0.1211924303292494,12.883177886850198,12.271782117129025,-12.573348385600005,-200.373167675516,BCC
6.609440000000001,1.7418369,1678.9418600000004,-998.8843018438,1.9201900000000005,6.609440000000001,1.4818284000000004,48.479259770000006,0.1219851417115625,12.80573327162615,12.354218090247285,-12.619671348400002,-199.77686036876003,BCC
6.602775808327427,1.7411558334675004,1678.036439659319,-997.310807285904,1.91772975318926,6.602775808327427,1.4810077630232892,48.42577730633192,0.12260932204421,12.716519057864389,12.407105889182915,-12.647398666438171,-199.4621614571808,BCC
6.601200208401458,1.7408260757825302,1677.0005319537236,-996.46133170372,1.9161794132558927,6.601200208401458,1.4801516410614872,48.39296568175977,0.1232677746541576,12.612901523855005,12.447273951595363,-12.65053330268636,-199.292266340744,BCC
6.583514334057336,1.7398260393041571,1674.2976745906983,-992.8327145467542,1.9173796695186784,6.583514334057336,1.4787661750647003,48.28569645478582,0.1236474119928408,12.521173741401189,12.52413144530016,-12.713558299702976,-198.5665429093509,BCC
6.56191575233699,1.7387447650209396,1670.6051001795993,-988.3484903179826,1.9203703185187253,6.56191575233699,1.477008831964672,48.1565479718081,0.1239955212065651,12.42312546777683,12.612128013289665,-12.778768712925832,-197.6696980635965,BCC
6.642953570464296,1.7442658573414265,1684.05012099879,-1006.1992284837452,1.92290077099229,6.642953570464296,1.4850832491675083,48.7080426695733,0.1203037345608261,12.95807133710898,12.15847025918174,-12.470203187489227,-201.239845696749,BCC
6.586814131858683,1.7426723732762677,1689.629695203048,-1001.3324619449106,1.927410725892741,6.586814131858683,1.4898231017689825,48.6969674303257,0.1155853829420009,12.796589038641365,12.047784220251597,-12.296293680496762,-200.26649238898213,BCC
6.651929999999999,1.7468077999999996,1693.5657,-1012.8512982826398,1.93355,6.651929999999999,1.4924548,49.00144023,0.1144665097710242,12.731432707096374,11.7977218091277,-12.137649162399995,-202.570259656528,BCC
6.513724862751372,1.738308316916831,1682.8416430835694,-987.774228389076,1.925710742892571,6.513724862751372,1.4860348396516034,48.322975670243295,0.1166698206960891,12.795971187520337,12.334241969439104,-12.51718070713414,-197.5548456778152,BCC
6.462585374146259,1.7348788512114877,1679.9829016709832,-978.7360266639432,1.919520804791952,6.462585374146259,1.4839752602473977,48.072264627353725,0.1174288962622381,12.737766467672872,12.528828625786767,-12.639167711781848,-195.74720533278867,BCC
6.40340403404034,1.7306938069380693,1676.809946599466,-968.1074603056032,1.9098990989909896,6.40340403404034,1.4813446134461343,47.778034410344105,0.1185742941593105,12.574887326245936,12.767269431937953,-12.723202002767737,-193.62149206112065,BCC
6.37955,1.7289646,1676.42657,-964.09598139292,1.90451,6.37955,1.4806491,47.67630971,0.1189076782501449,12.461259424842105,12.853428335087749,-12.704521077200006,-192.819196278584,BCC
6.371943256113487,1.728519502960994,1673.0830601338796,-961.688333081166,1.906950186099628,6.371943256113487,1.4788998622002754,47.59166732066536,0.1195839392372432,12.390936361055276,12.919788316614008,-12.764314229572022,-192.3376666162332,BCC
6.353875061625184,1.7271299913899738,1673.505736067208,-958.8924723551488,1.9017297051891155,6.353875061625184,1.4787019561058683,47.5196085678257,0.1197029033133465,12.272156151101797,12.978314442863088,-12.760275118935873,-191.77849447102977,BCC
6.361038361038362,1.7273168973168975,1673.3562452062451,-959.70344593297,1.900379900379901,6.361038361038362,1.4783535183535184,47.531100864100864,0.1202349176555063,12.203150559599806,12.983950556697756,-12.753685448158144,-191.940689186594,BCC
6.40389403894039,1.7314098140981409,1675.4819433194332,-968.2082038367184,1.917329173291733,6.40389403894039,1.481421314213142,47.79334883348834,0.117840847369397,12.641735555858306,12.73225226500796,-12.72190117035122,-193.6416407673437,BCC
6.394032605967395,1.7319814480185518,1683.5142746357255,-970.726330086614,1.9191200808799191,6.394032605967395,1.486891533108467,47.95790947509053,0.1138526784814096,12.535983976358132,12.532896334353657,-12.50653406347937,-194.1452660173228,BCC
6.465646068707862,1.736784516430967,1684.8191146617703,-982.4227496817316,1.9309001381997235,6.465646068707862,1.4884762330475336,48.25529087541825,0.1133936745523653,12.535797767118888,12.299269029013962,-12.441630322868942,-196.48454993634635,BCC
6.52240938795306,1.7409337053314733,1684.8970722646386,-991.617834599538,1.9443702781486087,6.52240938795306,1.4896502417487911,48.490403222983886,0.1124973155758166,12.436369826620965,12.097059415226129,-12.385034853861836,-198.3235669199076,BCC
6.337059999999999,1.7282822999999998,1680.1595399999997,-960.66132505372,1.91327,6.337059999999999,1.4846067999999997,47.68462473,0.1144017417118725,12.504837600464755,12.74140761399882,-12.606220626799995,-192.132265010744,BCC
6.262319999999999,1.7238858999999995,1674.31796,-947.29118721516,1.91125,6.262319999999999,1.4814113999999996,47.32263694999999,0.1145447282994289,12.399630637179506,12.993953352005352,-12.736580226799996,-189.458237443032,BCC
6.167981679816798,1.718053480534805,1668.2415809158092,-930.6373768261884,1.9045390453904536,6.167981679816798,1.477659576595766,46.87828925289253,0.1146809121736357,12.160405580522408,13.308855443267127,-12.795645674833937,-186.12747536523767,BCC
6.140121859878139,1.7162767137232864,1666.3379418120585,-925.612240012226,1.9020000979999017,6.140121859878139,1.4764007835992166,46.74450032249968,0.1148147466269586,12.043088910744466,13.406757622588284,-12.784819109148996,-185.1224480024452,BCC
6.126031873968126,1.7151938148061854,1665.999252150748,-923.1784341485718,1.8985801014198984,6.126031873968126,1.475901684098316,46.67660443039557,0.1149601428537251,11.944282200907429,13.460232384524042,-12.780647572932075,-184.6356868297144,BCC
6.129605611183166,1.7149875450373646,1667.2571226786315,-923.8493845042644,1.8939003182990448,6.129605611183166,1.4760727517817445,46.69042886971339,0.1153672899527359,11.862262831132645,13.466767831718713,-12.753054319879302,-184.7698769008529,BCC
6.121089394553028,1.7144558777206111,1665.4892833035835,-921.8713370250748,1.894370528147359,6.121089394553028,1.4750875245623771,46.62931727841361,0.115669102001178,11.778226170957094,13.512065384813589,-12.764844154839327,-184.37426740501496,BCC
6.219492194921948,1.7209066090660905,1673.831326813268,-940.31029299162,1.902859028590286,6.219492194921948,1.4804754047540472,47.14564760647606,0.1146339542965148,12.28461474167185,13.13107044280534,-12.714463769603949,-188.062058598324,BCC
6.13960013960014,1.7174463274463274,1673.145078995079,-929.1160162865912,1.9065199065199063,6.13960013960014,1.4813432713432713,46.92056986756987,0.1112036736320652,12.135575972349324,13.21492737494713,-12.676318830064986,-185.82320325731823,BCC
6.056061943938056,1.7124852375147626,1668.3728217771784,-914.7803298741712,1.901970098029902,6.056061943938056,1.4785941714058286,46.54653907646093,0.1105455841180127,11.968883267712794,13.465552484878993,-12.70759106612516,-182.95606597483425,BCC
5.987812,1.70787196,1666.6377060000002,-903.434193335536,1.89102,5.987812,1.4768127400000002,46.2510531,0.1101388062662674,11.730117891217724,13.678074075147745,-12.658456756719998,-180.6868386671072,BCC
5.947227263863681,1.7055113724431377,1662.8846163269186,-895.9725081593951,1.890710546447268,5.947227263863681,1.47480484597577,46.04585087774561,0.1099119794139873,11.581671511111988,13.811671406249456,-12.67701406232645,-179.19450163187904,BCC
5.902045195909608,1.7031774836450329,1658.3312276375443,-887.7265267417365,1.8931502136995728,5.902045195909608,1.4726661946676105,45.82899389601221,0.1093310713883587,11.442911537833224,13.94322086114528,-12.668667305308103,-177.5453053483473,BCC
5.900722702168105,1.7027568682706042,1659.3527236081704,-887.6380673287758,1.8888796666389995,5.900722702168105,1.4727907783723349,45.8252669688009,0.1095370097054369,11.36190565009424,13.95729815019942,-12.63885927436989,-177.52761346575517,BCC
6.023617811057512,1.7102012783897729,1667.3312385500917,-909.2369163072636,1.8961908304733568,6.023617811057512,1.4775389196886426,46.39707661738706,0.1105580992145726,11.860095036110325,13.576704229522209,-12.6958283917732,-181.8473832614527,BCC
5.955638133085601,1.707341687974936,1666.1923978728064,-899.5686672792172,1.900610298169105,5.955638133085601,1.4780876557370326,46.200155168534494,0.1072655976455275,11.720732110034875,13.647946341168335,-12.654914690197966,-179.91373345584344,BCC
5.875141624291878,1.7026710666446667,1661.2240426297867,-885.7024027726741,1.89758051209744,5.875141624291878,1.475373543132284,45.83886383068084,0.1060914760492109,11.529214362860944,13.878666563174413,-12.640020911914878,-177.1404805545348,BCC
5.823741,1.69856525,1664.4978900000003,-878.3887766691032,1.8791500000000003,5.823741,1.4756697100000002,45.66484776600001,0.1051834349716603,11.262822211823911,14.01772026754036,-12.479806407016,-175.67775533382064,BCC
5.77554067337798,1.6958428824713527,1661.6580674757977,-870.1734768034846,1.8777003668988992,5.77554067337798,1.4741657075028771,45.456960288119134,0.1041615652393583,11.092390212853624,14.1465586668116,-12.422003639626364,-174.03469536069693,BCC
5.750913754568773,1.6944653123265616,1658.6272163860815,-865.4086263230365,1.8787793938969688,5.750913754568773,1.4726285931429657,45.32148870444352,0.1039698275181145,10.98263042005624,14.2310443103273,-12.431799643025634,-173.08172526460731,BCC
5.8452261547738456,1.7004680695319303,1661.97837017163,-881.1475696653133,1.8895801104198893,5.8452261547738456,1.4751500548499452,45.72791282508718,0.1056341765344669,11.4056044186544,13.96244210150106,-12.560914269038904,-176.22951393306266,BCC
5.804975414926245,1.698973306919921,1661.5215201145606,-875.6778208129056,1.8938896816690447,5.804975414926245,1.475834317502953,45.62400700302101,0.1030693556512207,11.31504068546324,13.98563842001638,-12.538393039405394,-175.13556416258112,BCC
5.739432521134958,1.6949983500033,1658.346857606285,-864.5857307516447,1.8890602218795567,5.739432521134958,1.4738846122307758,45.33582909434182,0.1017833961290251,11.122331179682693,14.169686070627517,-12.480763636815531,-172.91714615032896,BCC
5.6745929762210725,1.690209099372702,1662.3943452669644,-855.6177419349804,1.8692503922488235,5.6745929762210725,1.4746290761127716,45.13711639965081,0.0996664139875561,10.791309170327668,14.315846575922194,-12.23353997860203,-171.12354838699608,BCC
5.701411507057536,1.6922517212586063,1660.5291778958897,-859.3052288201233,1.8781993909969552,5.701411507057536,1.4742952214761076,45.21897515587579,0.1005343046549626,10.946100711938543,14.253724297749862,-12.343477705976476,-171.86104576402465,BCC
6.935650643493565,1.761090189098109,1697.9697718022817,-1054.9509736995428,1.9367506324936752,6.935650643493565,1.4926779732202675,49.93736494635053,0.1185289626407629,13.201665951839958,11.253958328892894,-11.816385459909169,-210.99019473990856,BCC
6.902609999999999,1.758945,1692.4411,-1047.74829632126,1.93679,6.902609999999999,1.4894954,49.71628711,0.1202219072174451,13.217896923557934,11.452281793509677,-12.0372709456,-209.54965926425203,BCC
6.85526,1.7559542,1688.4301,-1038.95334516887,1.93362,6.85526,1.4870135,49.47507376,0.1215422786620359,13.167460068234218,11.655537851665672,-12.200216963999996,-207.790669033774,BCC
6.655792344207657,1.7510259289740713,1663.744284405716,-1005.463871122783,2.0003099996900007,6.655792344207657,1.481881738118262,48.67824318475682,0.1143271765503912,12.566306532044472,11.933673328461364,-12.867580055347023,-201.0927742245566,BCC
6.518872556617669,1.7455321965965898,1638.6351114553345,-977.5322888358344,2.033660100980303,6.518872556617669,1.4714988544965633,47.89429786389359,0.115136709445849,12.512391210308843,12.411148631020904,-13.55119887315128,-195.5064577671669,BCC
6.339027982916051,1.7385839242482273,1602.1119081142756,-939.711331305828,2.0833097500707494,6.339027982916051,1.456335790992627,46.816138300585095,0.1162072631596897,12.426349629118423,12.990866734958054,-14.38432096830473,-187.9422662611656,BCC
6.122220633338101,1.7300066099801703,1560.578328715014,-894.908864365015,2.1389595831212507,6.122220633338101,1.439121782634652,45.54957075028776,0.1166494725020637,12.227683300180086,13.570645467189404,-15.12550640606544,-178.981772873003,BCC
5.928700643503217,1.7226869934349671,1520.3296788983944,-853.9858748547622,2.194790973954869,5.928700643503217,1.4225081325406626,44.37997656488282,0.1167515021614128,11.983937434878568,13.99798233357257,-15.649310794716708,-170.79717497095243,BCC
5.719291,1.7146218299999998,1479.242878,-810.503408591153,2.25135,5.719291,1.4056087699999995,43.15234231,0.1159992490814103,11.645003757178118,14.359187910150052,-15.956899849479996,-162.1006817182306,BCC
6.555972444027557,1.7459466340533665,1659.823548326452,-989.7046895556546,2.0009599990400013,6.555972444027557,1.4805112394887607,48.30476436823564,0.1133123967991747,12.36825635635547,12.160860430582709,-13.031401167784637,-197.9409379111309,BCC
6.377160114199429,1.7391489142554288,1623.0103216983916,-951.9954189169864,2.0517797411012944,6.377160114199429,1.4652978635106826,47.23008339458303,0.1143616778316358,12.301232429855943,12.785246173367792,-13.948310086870428,-190.3990837833973,BCC
6.166617666176661,1.7311197911979117,1580.1349978499784,-907.747632002328,2.110891108911089,6.166617666176661,1.447590895908959,45.97223068230682,0.115008024714234,12.1441243069738,13.405425844936737,-14.800319039780764,-181.5495264004656,BCC
5.9440580559419445,1.7225779074220924,1534.9746331753668,-861.0084349413439,2.1728498271501726,5.9440580559419445,1.428918141081859,44.64107132192868,0.1150943492964284,11.893722364753431,13.943260325436372,-15.463643051378437,-172.2016869882688,BCC
6.4174750000000005,1.73966305,1647.19659,-965.6993548584852,2.01558,6.4174750000000005,1.47574165,47.70135072,0.1120179091248247,12.087639628366531,12.514458681824555,-13.373303192200002,-193.139870971697,BCC
6.2373198134009336,1.7327904160479195,1609.269902400488,-927.3717910612428,2.0673896630516846,6.2373198134009336,1.459957120214399,46.60246074269628,0.1129490444931436,12.026841102180096,13.121946399171067,-14.241888532318628,-185.4743582122485,BCC
6.01444508667052,1.7243736562419376,1562.1357379144276,-879.9381066007447,2.132430794584768,6.01444508667052,1.4404101324607947,45.244084256505545,0.1134421939167201,11.853688353402546,13.745185505156329,-15.066378151155426,-175.98762132014895,BCC
6.649099403602385,1.7517774128903485,1645.6852098591603,-998.5553691547292,2.027739889040444,6.649099403602385,1.4738982844068622,48.39277166091336,0.1165698719079689,12.757514961876316,12.123829257060873,-13.33203459950989,-199.71107383094585,BCC
6.501092498907501,1.7460625339374662,1617.5215306284697,-968.1456306713033,2.066749933250067,6.501092498907501,1.4623925576074424,47.53957872342127,0.1173276841999247,12.663387629886564,12.600649764151708,-14.032049057687852,-193.62912613426064,BCC
6.311818817268279,1.738388991277061,1582.6332486172596,-929.412293554053,2.1123792133455064,6.311818817268279,1.4478706049057657,46.44776209666532,0.1181860569488582,12.530336128800222,13.148807765951442,-14.769748286840269,-185.8824587108106,BCC
6.092584537077315,1.730231448842756,1537.1616949415256,-883.1848285039075,2.1765591172044143,6.092584537077315,1.429236153819231,45.13401883490583,0.1186519259842318,12.278807489888967,13.67569216414668,-15.485549510517762,-176.6369657007815,BCC
5.908081448488692,1.7228772572635438,1502.5215362292174,-845.2771086720682,2.2227013362080177,5.908081448488692,1.414881469288816,44.06620973925844,0.1184711021841332,12.029363237975785,14.040616043054992,-15.844054210160136,-169.05542173441364,BCC
5.684653576732116,1.7141408392958035,1459.1296611016944,-798.9406869877461,2.281368593157034,5.684653576732116,1.396919805400973,42.75819670401648,0.117771567933362,11.668024472530464,14.3828296295269,-16.05373483365032,-159.7881373975492,BCC
6.809829999999999,1.7583140999999998,1674.8846099999998,-1031.30534615353,1.98962,6.809829999999999,1.4860384,49.31307785999999,0.1151672902398506,12.786171735947727,11.536811358977332,-12.473485488799998,-206.261069230706,BCC
6.66236,1.7537680999999998,1627.45498,-994.59739723362,2.0578700000000003,6.66236,1.4659285999999998,48.17820565,0.1187807241196566,12.915528713562296,12.242153279500132,-13.7249039388,-198.919479446724,BCC
6.51565,1.7478308,1601.951,-965.17046409519,2.09187,6.51565,1.4554839,47.35922765,0.1194794399524872,12.804468211404831,12.676377505521044,-14.347800663599998,-193.034092819038,BCC
6.298573222828435,1.7390358554263132,1563.2434485048238,-921.2112699725644,2.1427077166765334,6.298573222828435,1.439456188700981,46.13387717596518,0.1202864851467182,12.62559387907768,13.250334840498654,-15.074016883360786,-184.24225399451288,BCC
6.043212956787043,1.729023850976149,1515.5988925511074,-868.9932084894355,2.207799792200208,6.043212956787043,1.4199355000644998,44.66967864332136,0.1203371769283882,12.289396427763744,13.797017384114929,-15.73122960036507,-173.7986416978871,BCC
5.809950429851289,1.7198797196391589,1471.3396295688888,-821.0011919410738,2.267880803642411,5.809950429851289,1.4017047451142353,43.32061298283895,0.1198493296779905,11.921741857248469,14.183448507023291,-16.05539562850927,-164.20023838821476,BCC
6.836328363283633,1.760617806178062,1659.9422479224795,-1030.202036065731,2.013730137301373,6.836328363283633,1.4792697926979272,49.17806384063841,0.1173553238760969,12.98625385281236,11.648221201296629,-12.829755795032929,-206.04040721314607,BCC
6.699729999999999,1.7577883,1596.39819,-989.8808613482198,2.1086399999999994,6.699729999999999,1.4521308999999998,47.8502769,0.122791487421197,13.09000884358037,12.372889334063892,-14.285811560799994,-197.976172269644,BCC
6.540784592154079,1.7512430875691245,1570.6326651733484,-958.578022597524,2.1423385766142338,6.540784592154079,1.4415909840901593,46.99394247057529,0.123556355790029,12.9647827797209,12.781307813459891,-14.82286718277406,-191.7156045195048,BCC
6.312620000000001,1.7418868,1532.60558,-913.32890016408,2.19246,6.312620000000001,1.426041,45.74353886,0.1241291584832507,12.712705892892693,13.295278252517468,-15.482126574400006,-182.66578003281603,BCC
6.901389999999999,1.7658653,1631.07419,-1030.15009821464,2.06176,6.901389999999999,1.4662419,48.96184706,0.1212966168362085,13.21067204800034,11.78161738783154,-13.408450884,-206.030019642928,BCC
6.93758,1.7689116,1615.94606,-1030.53314442469,2.0884,6.93758,1.4595585,48.86866526,0.1229694083316659,13.244742889652876,11.808715072990084,-13.620914720799997,-206.106628884938,BCC
6.674636746367463,1.7555879558795588,1609.821146711467,-990.634389410064,2.0863408634086342,6.674636746367463,1.4581433814338145,47.964381313813135,0.1209657818911798,13.02522270655645,12.34110201857798,-14.06984468028662,-198.1268778820128,BCC
6.50911,1.7488788,1581.40649,-957.5554777873,2.12421,6.50911,1.4465241,47.046792530000005,0.1217645470182515,12.88795354823404,12.793661921771976,-14.7127564612,-191.51109555746,BCC
6.299107008929911,1.7402399976000242,1546.167099829002,-915.7814877733424,2.170218297817022,6.299107008929911,1.4320366796332036,45.89167183328167,0.1222830113680035,12.673087478315283,13.296489714931786,-15.339275246561144,-183.15629755466847,BCC
6.0560047199764,1.730565147174264,1502.9822358388208,-866.7631721392793,2.228648856755716,6.0560047199764,1.4143856280718594,44.53031658341708,0.1221941915557863,12.340994598964986,13.77470889274537,-15.867854918054125,-173.35263442785586,BCC
6.88746,1.7641568,1646.54244,-1033.2306460157,2.03726,6.88746,1.4731725999999998,49.14059898,0.1193663144013418,13.12751480894666,11.676827698924862,-13.1081963632,-206.64612920314,BCC
7.748340000000001,1.8073609,1489.13941,-1129.03744706994,2.07446,7.748340000000001,1.4278583,50.84568352,0.1180640849335223,13.089099651716692,10.388819067529631,-10.784239061600005,-225.807489413988,BCC
7.99019,1.8176381,1520.0008200000002,-1174.76079867538,2.02925,7.99019,1.4412322,52.08489339,0.111784446272234,13.142203457716292,9.759604607866804,-8.931825919200001,-234.952159735076,BCC
8.18709187091871,1.8259477594775948,1543.597344473445,-1211.4700271594916,1.9932899328993288,8.18709187091871,1.4514116141161413,53.06570951709518,0.1060445376499645,13.139857383368687,9.182965535725767,-7.34240086008296,-242.2940054318983,BCC
7.5812,1.7996924,1468.42252,-1099.11778783828,2.09149,7.5812,1.4207101999999998,50.08721281,0.1203999642119547,12.876616324229438,10.76422432860193,-11.6134548568,-219.823557567656,BCC
7.83389,1.8102721,1499.8746,-1146.95835662851,2.04151,7.83389,1.4347279,51.38842587,0.1145679054604298,12.953721923422863,10.165949055390994,-9.7310925996,-229.391671325702,BCC
8.061759382406176,1.8196943030569688,1525.7016444835554,-1189.341394197798,1.996860031399686,8.061759382406176,1.446311536884631,52.52453936460636,0.1086802071886604,12.978844066721164,9.554450762614607,-7.912926209484519,-237.8682788395596,BCC
8.417175828241717,1.8347282527174729,1571.3080384196155,-1256.742447593164,1.929250707492925,8.417175828241717,1.4662362376376237,54.35093491065089,0.0959986679346828,12.838993476861557,8.345193265253052,-4.54116666101266,-251.3484895186328,BCC
8.5286,1.8394502,1585.21758,-1277.72533636266,1.90836,8.5286,1.4722804,54.919065,0.0912673201094454,12.765606614540925,7.901598872785552,-3.400965342399999,-255.545067272532,BCC
8.23197,1.8268779,1547.92018,-1221.81683307075,1.96363,8.23197,1.4561141000000002,53.40963163000001,0.1029231630469545,12.92342724318048,9.00762886594314,-6.320095634799999,-244.36336661415,BCC
7.723808933337467,1.804734326859712,1481.9020637355538,-1126.7049093542128,2.046359675482272,7.723808933337467,1.4291319360764476,50.87208304641867,0.1165309132209659,12.737452214205394,10.453598119586369,-10.2900184063981,-225.3409818708425,BCC
7.416326832653666,1.7920516241032485,1445.5697848395698,-1068.8253176108474,2.1091602183204365,7.416326832653666,1.4125810851621703,49.30328958057916,0.1226470168065197,12.617725366278304,11.1121722233623,-12.453571904797808,-213.76506352216947,BCC
7.95169951699517,1.8142107421074207,1509.9506680066802,-1169.8824796399465,2.0001400014000144,7.95169951699517,1.44179781797818,52.04852223522237,0.1106708150710988,12.754553133467237,9.863018763407592,-8.392945132063351,-233.97649592798925,BCC
8.13873,1.8220748,1533.5610100000004,-1205.26546803162,1.9644000000000004,8.13873,1.4521607000000003,53.00208988,0.105068754655987,12.724687073186146,9.305521785406487,-6.734756014399999,-241.053093606324,BCC
8.46799,1.8358649,1574.96106,-1267.72876208314,1.89925,8.46799,1.4706034,54.70067115,0.0926032502020851,12.5328692152723,8.12124763965727,-3.3648423720000005,-253.545752416628,BCC
8.57002,1.8401688,1588.3612200000002,-1287.2173708201,1.87937,8.57002,1.476511,55.23072993,0.0878411606626414,12.422061208054576,7.681851859369681,-2.2154534800000003,-257.44347416402,BCC
8.660088679822639,1.844040131919736,1600.0078262843474,-1304.191303870938,1.863462273075453,8.660088679822639,1.4814329971340057,55.68790088819823,0.0834346641315192,12.342231911293403,7.269899336503387,-1.2394429534232283,-260.83826077418763,BCC
8.758538482923035,1.848277023445953,1613.3743995512011,-1323.0088915700728,1.8452523094953808,8.758538482923035,1.4871684856630287,56.20244912910174,0.0778430178422319,12.210163630024894,6.761667223268321,-0.0708461442951389,-264.6017783140145,BCC
8.827015827015828,1.851116241116241,1621.034577884578,-1335.6937225876695,1.832038832038832,8.827015827015828,1.4905804105804106,56.54195007995008,0.0739956612401989,12.118748807349563,6.409900291204966,0.7089163837520598,-267.1387445175339,BCC
8.323283232832328,1.8298541985419856,1558.0588390883909,-1240.7134054226042,1.927159271592716,8.323283232832328,1.46309733097331,53.97821181211812,0.0981643576078326,12.620791421081902,8.65837845557841,-4.816229996118302,-248.14268108452083,BCC
7.822709404384639,1.8082654543890893,1493.8034408809676,-1146.7896390988358,2.012890116011044,7.822709404384639,1.436270746436718,51.46313620122581,0.1129954919031383,12.522698361392822,10.198419121504877,-9.116445754085143,-229.3579278197672,BCC
7.54069,1.7965344,1458.30185,-1093.05621214053,2.07079,7.54069,1.4201874,49.99354241,0.1195632201667385,12.479966023153146,10.869354719474012,-11.379329222799996,-218.611242428106,BCC
8.004699004699006,1.815752135752136,1515.3446671946672,-1181.0532726208085,1.975849975849976,8.004699004699006,1.446079326079326,52.38682386382386,0.1081647066606285,12.49946962725082,9.703352264095452,-7.543691163014782,-236.2106545241617,BCC
8.154473235785886,1.8220921367370937,1535.601359610877,-1209.881419633945,1.9460995687965503,8.154473235785886,1.4550490803926432,53.17892374738998,0.1031686257978285,12.44275347136301,9.223865666660078,-6.052691575157834,-241.976283926789,BCC
8.5167,1.8370505,1579.70257,-1278.51316536222,1.87143,8.5167,1.4751629,55.04528365,0.0890084347112676,12.149859848698464,7.876769875444308,-2.1401043728,-255.702633072444,BCC
8.5991,1.8405118000000005,1590.44916,-1294.25706228993,1.85513,8.5991,1.4799361,55.47384231,0.0849839870843913,12.045231798994008,7.504441736034565,-1.1642422296000008,-258.851412457986,BCC
8.699818499092496,1.8447698738493687,1603.4866716833585,-1313.442901216711,1.8354141770708856,8.699818499092496,1.4856916284581425,55.998969424847125,0.0796204032535797,11.91615688433471,7.0114206127250815,0.0581217752162997,-262.68858024334224,BCC
8.77253309013236,1.8479060516242063,1613.3882809531235,-1327.3313363301331,1.8221452885811544,8.77253309013236,1.4899170396681585,56.37787947351789,0.0753271311974958,11.813897580960043,6.6185020766769975,0.9462235824135182,-265.46626726602665,BCC
8.378589378589378,1.831304651304652,1562.3089941589942,-1252.2173021794383,1.8995598995599,8.378589378589378,1.4673079473079471,54.328393375393375,0.0950331069573482,12.2920159112119,8.440322548007181,-3.713659019674325,-250.4434604358877,BCC
7.911402177195645,1.8112372375255248,1502.2019818960362,-1164.3213616556943,1.9814000371999247,7.911402177195645,1.4419717560564878,51.96963308673382,0.109921726126695,12.256155450933324,9.964075079094693,-8.018504685549184,-232.8642723311389,BCC
7.661068355726577,1.8009054063783745,1471.6817798728805,-1116.876760746812,2.032989868040528,7.661068355726577,1.4280516777932888,50.68075431898272,0.116098290343824,12.265651455319777,10.602274695524248,-10.154340089716811,-223.3753521493624,BCC
7.3970689853449265,1.7900736603683018,1439.7002637513187,-1066.716608501073,2.0892004460022298,7.3970689853449265,1.4132298561492806,49.3091410607053,0.1214507592632169,12.215872449773435,11.166466571782212,-12.153296680502972,-213.34332170021463,BCC
8.05564,1.8172144,1520.6665199999998,-1191.9716143439,1.95104,8.05564,1.4504205999999995,52.7288922,0.1055124657689317,12.191583920320411,9.535011407711409,-6.596335331199997,-238.39432286878,BCC
8.268992193023418,1.826018561944314,1546.7272542682372,-1232.454539247894,1.9067202798391605,8.268992193023418,1.4623436729689812,53.83204290287129,0.0982859838585813,12.069915220885534,8.829266276107198,-4.388472510005444,-246.4909078495788,BCC
8.585237926189631,1.8390771953859768,1586.1883901919512,-1292.756268788854,1.8404992024960127,8.585237926189631,1.4804221021105106,55.47958761293807,0.0845439895813596,11.702582432864254,7.540146591341314,-0.6706150731339648,-258.5512537577708,BCC
8.647897408410367,1.8419287222851108,1596.9320998716007,-1305.2288652934558,1.830239679041284,8.647897408410367,1.4847945808216767,55.82574014003944,0.0808150604229871,11.616016171905146,7.1990276411479215,0.1385339925858438,-261.0457730586912,BCC
8.716746583732919,1.8448817844089216,1607.0963547317735,-1318.706201175814,1.8167510837554184,8.716746583732919,1.489238566192831,56.19783969219846,0.0766159595004209,11.47729115616982,6.818285822419867,1.0681208475977728,-263.7412402351628,BCC
8.428247712990851,1.8326992107968432,1568.4558312233248,-1263.302447525374,1.873809495237981,8.428247712990851,1.472131908527634,54.68209376637506,0.0914692394015834,11.884025820699314,8.195098725813416,-2.5058038050303493,-252.6604895050748,BCC
8.002612971257316,1.8144024815727025,1511.7828060391334,-1182.4705421825058,1.9503905457039967,8.002612971257316,1.4480282316894515,52.49482942987626,0.1065256223544895,11.945484183813244,9.6979800680852,-6.804394828810434,-236.4941084365012,BCC
8.182978914894575,1.821856099280496,1534.4764156320784,-1216.958262342711,1.912169560847804,8.182978914894575,1.4584641023205118,53.44235789678949,0.1005610261248677,11.835878625445773,9.117562951483142,-4.898104138478931,-243.39165246854213,BCC
